ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3883	"ENSG00000147274.10"	"RBMX"	chrX	-	135954426	135957327	135954426	135954504	135957244	135957327	3883	114,118	66,49	83,70	83,60	197	99	0.00166241719089	0.0665246274203	0.465,0.548	0.334,0.37	0.155
2472	"ENSG00000147162.9"	"OGT"	chrX	+	70764416	70767873	70764416	70764485	70767756	70767873	2472	344,176	53,37	399,307	36,30	197	99	0.00178200922766	0.0707160661843	0.765,0.705	0.848,0.837	-0.108
3092	"ENSG00000135018.9"	"UBQLN1"	chr9	-	86281264	86284242	86281264	86281348	86284099	86284242	3092	5,3	405,443	14,7	276,215	197	99	0.00182736908582	0.0719167899725	0.006,0.003	0.025,0.016	-0.016
6340	"ENSG00000173812.6"	"EIF1"	chr17	+	39846029	39846441	39846029	39846193	39846339	39846441	6340	109,0	1149,1009	153,114	1949,1549	197	99	0.00187931435437	0.0733548766845	0.046,0.0	0.038,0.036	-0.014
6707	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847806	28847253	28847443	28847769	28847806	6707	170,144	14,32	222,157	10,8	197	99	0.00192792384129	0.0746404335953	0.859,0.693	0.918,0.908	-0.137
6048	"ENSG00000162032.11"	"SPSB3"	chr16	-	1827946	1828613	1827946	1828049	1828134	1828613	6048	4,1	44,41	15,9	53,29	183	99	0.00194638150904	0.0747473285972	0.047,0.013	0.133,0.144	-0.109
1234	"ENSG00000073060.11"	"SCARB1"	chr12	-	125267228	125271049	125267228	125267357	125270902	125271049	1234	83,39	84,62	94,64	56,42	197	99	0.0020306545889	0.0773598172187	0.332,0.24	0.458,0.434	-0.16
1273	"ENSG00000149600.7"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873	1273	1,15	82,88	24,12	81,54	197	99	0.00210691838636	0.0796281377448	0.006,0.079	0.13,0.1	-0.073
5011	"ENSG00000251022.2"	"THAP9-AS1"	chr4	-	83821229	83821719	83821229	83821376	83821486	83821719	5011	18,18	272,187	6,4	224,180	197	99	0.00215455807352	0.0807874452449	0.032,0.046	0.013,0.011	0.027
1128	"ENSG00000102103.11"	"PQBP1"	chrX	+	48759509	48760072	48759509	48759661	48760008	48760072	1128	502,256	4,18	472,382	3,3	197	99	0.00221108133647	0.0809936101867	0.984,0.877	0.988,0.985	-0.056
5527	"ENSG00000145916.14"	"RMND5B"	chr5	+	177570627	177571109	177570627	177570728	177570942	177571109	5527	2,2	64,41	9,7	39,34	197	99	0.00221084189715	0.0809936101867	0.015,0.024	0.104,0.094	-0.08
6404	"ENSG00000132424.10"	"PNISR"	chr6	-	99862447	99864304	99862447	99862566	99864224	99864304	6404	7,1	128,289	11,8	142,116	197	99	0.00220734309505	0.0809936101867	0.027,0.002	0.037,0.033	-0.021
1228	"ENSG00000103051.14"	"COG4"	chr16	-	70542308	70543291	70542308	70542367	70543133	70543291	1228	44,53	32,41	23,18	42,29	197	99	0.00235866151919	0.08574004698	0.409,0.394	0.216,0.238	0.174
5217	"ENSG00000134222.12"	"PSRC1"	chr1	-	109825139	109825353	109825139	109825197	109825301	109825353	5217	0,0	92,81	8,7	120,92	197	99	0.00240177921337	0.086646004652	0.0,0.0	0.032,0.037	-0.035
3174	"ENSG00000178950.12"	"GAK"	chr4	-	844723	845762	844723	844872	845537	845762	3174	53,22	85,106	60,39	71,47	197	99	0.00274706940326	0.098357477431	0.239,0.094	0.298,0.294	-0.13
2841	"ENSG00000100201.14"	"DDX17"	chr22	-	38883883	38888120	38883883	38884120	38888060	38888120	2841	663,220	303,279	579,432	186,135	197	99	0.0028464639705	0.100535247488	0.524,0.284	0.61,0.617	-0.209
4361	"ENSG00000178149.12"	"DALRD3"	chr3	-	49053405	49053773	49053405	49053493	49053590	49053773	4361	57,26	2,1	32,19	8,5	195	99	0.00285011726393	0.100535247488	0.935,0.93	0.67,0.659	0.268
1291	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220097800	220098155	220097800	220097913	220098007	220098155	1291	24,27	58,52	46,24	42,27	192	99	0.00290031405933	0.101553643754	0.176,0.211	0.361,0.314	-0.144
1543	"ENSG00000161217.7"	"PCYT1A"	chr3	-	195974237	195975194	195974237	195974389	195975077	195975194	1543	3,5	90,91	10,5	49,38	197	99	0.00294906892394	0.101764247941	0.016,0.027	0.093,0.062	-0.056
3996	"ENSG00000111665.7"	"CDCA3"	chr12	-	6959630	6960173	6959630	6959760	6959996	6960173	3996	3,6	79,77	18,9	79,57	197	99	0.0029337222926	0.101764247941	0.019,0.038	0.103,0.074	-0.06
3103	"ENSG00000161960.10"	"EIF4A1"	chr17	+	7481144	7481562	7481144	7481234	7481482	7481562	3103	117,51	1643,2033	135,93	1713,1508	197	99	0.00298594232866	0.102295376756	0.035,0.012	0.038,0.03	-0.011
1784	"ENSG00000042429.6"	"MED17"	chr11	+	93526893	93527201	93526893	93527030	93527116	93527201	1784	5,7	90,169	13,9	86,66	184	99	0.00300874494326	0.102340310141	0.029,0.022	0.075,0.068	-0.046
4271	"ENSG00000133606.6"	"MKRN1"	chr7	-	140154894	140155700	140154894	140155033	140155589	140155700	4271	29,21	255,592	37,25	311,213	197	99	0.00309858221696	0.104648571044	0.054,0.018	0.056,0.056	-0.02
4549	"ENSG00000120699.8"	"EXOSC8"	chr13	+	37577070	37578698	37577070	37577144	37578652	37578698	4549	59,109	157,122	67,42	198,173	197	99	0.00314051904006	0.105317969498	0.159,0.31	0.145,0.109	0.107
4427	"ENSG00000255717.2"	"SNHG1"	chr11	-	62622359	62622688	62622359	62622410	62622604	62622688	4427	0,152	118,309	179,131	394,288	197	99	0.00318046314333	0.105911646773	0.0,0.198	0.186,0.186	-0.087
5702	"ENSG00000204536.9"	"CCHCR1"	chr6	-	31112463	31112850	31112463	31112565	31112661	31112850	5702	20,28	28,25	12,9	39,26	194	99	0.00354305805869	0.117166961635	0.267,0.364	0.136,0.15	0.172
5127	"ENSG00000165792.13"	"METTL17"	chr14	+	21461276	21462222	21461276	21461350	21462127	21462222	5127	5,68	44,76	66,44	47,37	197	99	0.00357532443452	0.117418585912	0.054,0.31	0.414,0.374	-0.212
7138	"ENSG00000168137.11"	"SETD5"	chr3	+	9516132	9516840	9516132	9516266	9516751	9516840	7138	38,50	151,239	63,40	147,111	197	99	0.00387092864063	0.126255905388	0.112,0.095	0.177,0.153	-0.061
6901	"ENSG00000100906.6"	"NFKBIA"	chr14	-	35871599	35872065	35871599	35871869	35871976	35872065	6901	0,0	47,37	6,2	35,23	197	99	0.00389820677322	0.126280684722	0.0,0.0	0.079,0.042	-0.06
1103	"ENSG00000128191.9"	"DGCR8"	chr22	+	20077191	20077781	20077191	20077334	20077498	20077781	1103	198,228	75,100	252,186	63,46	197	99	0.00393718330633	0.12668153314	0.57,0.534	0.668,0.67	-0.117
1176	"ENSG00000105373.14"	"GLTSCR2"	chr19	+	48259012	48259861	48259012	48259079	48259784	48259861	1176	16,36	253,107	23,17	325,233	197	99	0.00402630533874	0.128679637739	0.031,0.145	0.034,0.035	0.053
2985	"ENSG00000171720.5"	"HDAC3"	chr5	-	141007680	141008206	141007680	141007754	141008125	141008206	2985	11,9	213,337	24,15	249,199	197	99	0.00408890950978	0.129809247237	0.025,0.013	0.046,0.036	-0.022
6168	"ENSG00000149743.9"	"TRPT1"	chr11	-	63991756	63992189	63991756	63991813	63992014	63992189	6168	30,8	49,46	35,21	34,23	197	99	0.00419215257592	0.132205500441	0.235,0.08	0.341,0.315	-0.171
4281	"ENSG00000214517.4"	"PPME1"	chr11	+	73961998	73962760	73961998	73962063	73962692	73962760	4281	10,0	92,82	16,8	77,54	197	99	0.00428521103183	0.13334496895	0.052,0.0	0.095,0.069	-0.056
562	"ENSG00000213930.7"	"GALT"	chr9	+	34647653	34647958	34647653	34647702	34647828	34647958	562	20,6	35,10	25,17	16,9	197	99	0.00431229005005	0.13334496895	0.223,0.232	0.44,0.487	-0.236
5820	"ENSG00000092203.9"	"TOX4"	chr14	+	21955609	21957009	21955609	21955852	21956748	21957009	5820	3,3	54,89	10,6	52,39	197	99	0.00425680795606	0.13334496895	0.027,0.017	0.088,0.072	-0.058
65	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10823207	10823756	10823207	10823321	10823595	10823756	65	16,25	915,1219	29,17	675,533	197	99	0.00457983439726	0.140704331611	0.009,0.01	0.021,0.016	-0.009
1108	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592624	43593297	43592624	43592799	43593099	43593297	1108	195,87	224,126	304,211	269,164	197	99	0.00484940751042	0.14803127285	0.304,0.258	0.362,0.393	-0.096
6592	"ENSG00000100417.7"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980284	41980376	6592	0,2	61,65	7,5	57,39	197	99	0.00495727263889	0.150360078385	0.0,0.015	0.058,0.061	-0.052
4147	"ENSG00000130714.11"	"POMT1"	chr9	+	134385289	134385802	134385289	134385383	134385646	134385802	4147	11,21	26,36	21,16	16,11	197	99	0.00507025571638	0.151852564286	0.175,0.227	0.397,0.422	-0.208
6278	"ENSG00000117616.13"	"C1orf63"	chr1	-	25568739	25569196	25568739	25568917	25569029	25569196	6278	517,340	27,35	409,316	16,9	197	99	0.00504416749865	0.151852564286	0.906,0.83	0.928,0.946	-0.069
1865	"ENSG00000166333.9"	"ILK"	chr11	+	6629923	6630387	6629923	6630198	6630301	6630387	1865	8,16	140,44	36,19	91,67	197	99	0.0054599667572	0.162502260611	0.028,0.155	0.166,0.125	-0.054
4257	"ENSG00000079134.7"	"THOC1"	chr18	-	225088	225403	225088	225139	225336	225403	4257	121,113	49,56	131,86	30,23	197	99	0.00564617925276	0.167000655911	0.554,0.503	0.687,0.653	-0.142
1902	"ENSG00000105699.12"	"LSR"	chr19	+	35757581	35757870	35757581	35757641	35757741	35757870	1902	67,127	26,38	94,69	15,10	197	99	0.00580340709557	0.169650708802	0.564,0.627	0.759,0.776	-0.172
4568	"ENSG00000161013.12"	"MGAT4B"	chr5	-	179226505	179227068	179226505	179226636	179226953	179227068	4568	38,21	114,24	20,12	99,63	197	99	0.00584265355806	0.169650708802	0.143,0.305	0.092,0.087	0.134
4724	"ENSG00000141456.10"	"PELP1"	chr17	-	4578568	4579179	4578568	4578657	4579091	4579179	4724	7,2	48,60	11,8	38,29	197	99	0.00582665984904	0.169650708802	0.068,0.016	0.127,0.122	-0.082
6102	"ENSG00000148334.10"	"PTGES2"	chr9	-	130884640	130885413	130884640	130884758	130885212	130885413	6102	36,26	131,128	48,33	107,78	197	99	0.00589166364141	0.170036983396	0.121,0.093	0.184,0.175	-0.072
6540	"ENSG00000113240.8"	"CLK4"	chr5	-	178044344	178045779	178044344	178044435	178045556	178045779	6540	25,22	25,23	14,8	34,24	197	99	0.0060534586814	0.173654037595	0.334,0.325	0.171,0.143	0.173
661	"ENSG00000141551.10"	"CSNK1D"	chr17	-	80203851	80206890	80203851	80203915	80206750	80206890	661	24,12	59,48	19,15	24,19	197	99	0.0061287746538	0.174761825757	0.17,0.112	0.285,0.284	-0.143
182	"ENSG00000115446.7"	"UNC50"	chr2	+	99225041	99226502	99225041	99225189	99226218	99226502	182	20,20	50,125	34,24	64,52	197	99	0.00624737080786	0.177083213018	0.167,0.074	0.211,0.188	-0.079
2283	"ENSG00000102901.8"	"CENPT"	chr16	-	67865914	67866448	67865914	67866011	67866130	67866448	2283	23,23	119,94	11,7	116,81	197	99	0.0065803839659	0.185418866542	0.089,0.109	0.045,0.042	0.056
865	"ENSG00000115875.14"	"SRSF7"	chr2	-	38975720	38976847	38975720	38975795	38976670	38976847	865	160,149	608,349	107,81	434,408	197	99	0.00666982774502	0.186833645422	0.117,0.177	0.11,0.091	0.046
6330	"ENSG00000075415.8"	"SLC25A3"	chr12	+	98987752	98989626	98987752	98987913	98989504	98989626	6330	17,23	428,470	35,23	391,296	197	99	0.00676059560304	0.188268750068	0.02,0.024	0.043,0.038	-0.018
2864	"ENSG00000120889.8"	"TNFRSF10B"	chr8	-	22885843	22886115	22885843	22885954	22886041	22886115	2864	22,104	15,50	86,55	22,13	185	99	0.00684920553974	0.189627423141	0.44,0.527	0.677,0.694	-0.202
2211	"ENSG00000127054.14"	"CPSF3L"	chr1	-	1247605	1248080	1247605	1247881	1247972	1248080	2211	0,0	75,91	5,2	62,46	189	99	0.00697678786087	0.192043143315	0.0,0.0	0.041,0.022	-0.032
3357	"ENSG00000013573.12"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242819	31243028	3357	23,19	34,73	33,23	33,26	197	99	0.007302858281	0.197592108717	0.254,0.116	0.334,0.308	-0.136
5841	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186502352	186503840	186502352	186502485	186503671	186503840	5841	27,119	95,229	111,76	153,113	197	99	0.00730006347089	0.197592108717	0.125,0.207	0.267,0.253	-0.094
7576	"ENSG00000003756.12"	"RBM5"	chr3	+	50154506	50154812	50154506	50154604	50154682	50154812	7576	5,13	179,132	19,11	125,89	176	99	0.00729182484939	0.197592108717	0.015,0.052	0.079,0.065	-0.039
2125	"ENSG00000164548.6"	"TRA2A"	chr7	-	23561325	23562051	23561325	23561459	23561739	23562051	2125	113,59	14,19	92,66	6,3	197	99	0.00740627904827	0.199258196768	0.802,0.609	0.885,0.917	-0.196
7500	"ENSG00000168906.8"	"MAT2A"	chr2	+	85769277	85769870	85769277	85769496	85769687	85769870	7500	149,201	1115,1187	187,133	795,687	197	99	0.0076161136849	0.203752434649	0.063,0.078	0.106,0.089	-0.027
1050	"ENSG00000116691.6"	"MIIP"	chr1	+	12089279	12090181	12089279	12089951	12090084	12090181	1050	35,31	45,52	61,35	46,27	197	99	0.00768050664704	0.204327221526	0.281,0.231	0.4,0.394	-0.141
2550	"ENSG00000187514.10"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232576599	232576693	2550	208,282	2807,3197	376,349	3365,3152	197	99	0.00779946139607	0.206339084267	0.036,0.042	0.053,0.053	-0.014
7457	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043126	179044111	179043126	179043219	179043869	179044111	7457	97,161	1182,803	214,127	993,793	197	99	0.00790795252316	0.208053424946	0.04,0.092	0.098,0.074	-0.02
7326	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67066528	67067082	67066528	67066595	67067000	67067082	7326	13,12	77,64	19,13	47,31	197	99	0.00817476225449	0.2138913069	0.078,0.086	0.169,0.174	-0.089
5592	"ENSG00000060138.8"	"YBX3"	chr12	-	10862506	10865932	10862506	10862713	10865809	10865932	5592	18,17	101,42	12,7	104,78	197	99	0.00832148809223	0.216540580848	0.082,0.169	0.055,0.043	0.076
5376	"ENSG00000165795.16"	"NDRG2"	chr14	-	21486615	21486843	21486615	21486663	21486785	21486843	5376	2,2	19,16	2,2	2,2	197	99	0.00838500238524	0.217007507383	0.05,0.059	0.334,0.334	-0.28
4878	"ENSG00000140525.13"	"FANCI"	chr15	+	89824995	89826481	89824995	89825066	89826366	89826481	4878	34,36	73,57	60,44	59,47	197	99	0.0088527347175	0.22787417689	0.19,0.241	0.338,0.32	-0.114
2854	"ENSG00000130299.12"	"GTPBP3"	chr19	+	17449762	17450075	17449762	17449835	17449931	17450075	2854	32,8	53,41	37,25	39,28	194	99	0.00899868072021	0.230385578439	0.236,0.091	0.326,0.313	-0.156
3618	"ENSG00000164896.15"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774707	150774867	3618	40,35	97,93	49,34	71,47	197	99	0.00919645221015	0.234189868581	0.172,0.159	0.258,0.267	-0.097
5241	"ENSG00000112739.12"	"PRPF4B"	chr6	+	4056554	4057421	4056554	4056669	4057269	4057421	5241	65,45	89,109	94,58	79,73	197	99	0.00953793311781	0.240704105436	0.268,0.172	0.374,0.285	-0.11
6384	"ENSG00000147454.9"	"SLC25A37"	chr8	+	23423620	23425891	23423620	23424326	23425834	23425891	6384	1249,332	126,85	1087,629	93,54	197	99	0.00960390172885	0.240704105436	0.833,0.662	0.855,0.854	-0.107
7437	"ENSG00000100911.9"	"PSME2"	chr14	-	24613608	24614482	24613608	24614364	24614451	24614482	7437	9,20	143,108	4,3	113,83	185	99	0.00956697581474	0.240704105436	0.033,0.09	0.019,0.019	0.042
5096	"ENSG00000234741.3"	"GAS5"	chr1	-	173834994	173835344	173834994	173835032	173835314	173835344	5096	86,157	438,1073	180,140	1637,1134	197	99	0.00967610306305	0.241243993645	0.09,0.068	0.052,0.058	0.024
1161	"ENSG00000156983.11"	"BRPF1"	chr3	+	9787256	9787614	9787256	9787393	9787495	9787614	1161	39,39	17,35	20,14	33,23	197	99	0.00986871999134	0.244764815619	0.536,0.359	0.233,0.234	0.214
2112	"ENSG00000108654.7"	"DDX5"	chr17	-	62496666	62498187	62496666	62496891	62498127	62498187	2112	697,539	653,593	540,460	380,366	197	99	0.0101466412207	0.247786182015	0.349,0.314	0.417,0.387	-0.071
3101	"ENSG00000161960.10"	"EIF4A1"	chr17	+	7479841	7480483	7479841	7480010	7480373	7480483	3101	38,32	1619,2201	60,39	1667,1505	197	99	0.0101033496062	0.247786182015	0.012,0.007	0.018,0.013	-0.006
6539	"ENSG00000113240.8"	"CLK4"	chr5	-	178043882	178045779	178043882	178043949	178044344	178045779	6539	24,24	5,3	21,12	12,8	197	99	0.0100956881222	0.247786182015	0.707,0.801	0.468,0.43	0.305
3031	"ENSG00000129657.10"	"SEC14L1"	chr17	+	75084830	75085353	75084830	75085031	75085234	75085353	3031	19,17	90,55	24,17	48,31	197	99	0.0102481339858	0.248987826737	0.096,0.134	0.201,0.216	-0.094
6881	"ENSG00000215021.4"	"PHB2"	chr12	-	7076838	7077184	7076838	7076942	7077054	7077184	6881	70,125	1025,748	60,44	784,640	197	99	0.0109914083154	0.265690793898	0.033,0.077	0.037,0.033	0.02
7426	"ENSG00000198830.6"	"HMGN2"	chr1	+	26800193	26800626	26800193	26800308	26800575	26800626	7426	208,27	9,13	415,272	14,9	197	99	0.0110568138609	0.265921957604	0.921,0.511	0.937,0.938	-0.222
2101	"ENSG00000160714.5"	"UBE2Q1"	chr1	-	154524879	154525296	154524879	154524940	154525211	154525296	2101	2,2	178,128	8,4	116,93	197	99	0.0111282183518	0.26629435071	0.006,0.008	0.033,0.021	-0.02
7472	"ENSG00000174483.15"	"BBS1"	chr11	+	66283163	66283404	66283163	66283202	66283331	66283404	7472	1,0	38,30	4,2	20,12	197	99	0.0113896109012	0.271186635558	0.013,0.0	0.091,0.077	-0.077
1144	"ENSG00000110497.10"	"AMBRA1"	chr11	-	46563494	46564948	46563494	46564531	46564801	46564948	1144	14,8	17,28	18,12	12,8	197	99	0.0118964229283	0.281659333223	0.293,0.126	0.43,0.43	-0.221
7308	"ENSG00000143578.11"	"CREB3L4"	chr1	+	153941405	153941931	153941405	153941652	153941809	153941931	7308	2,0	31,11	7,4	18,12	197	99	0.0119477499603	0.281659333223	0.031,0.0	0.163,0.143	-0.138
4254	"ENSG00000148444.11"	"COMMD3"	chr10	+	22607200	22607642	22607200	22607235	22607581	22607642	4254	21,37	229,249	31,21	139,104	197	99	0.0121367612228	0.284705699226	0.044,0.069	0.101,0.092	-0.04
7267	"ENSG00000026652.9"	"AGPAT4"	chr6	-	161574377	161575342	161574377	161574531	161575180	161575342	7267	19,10	22,17	20,13	9,7	197	99	0.0123144321942	0.287457480925	0.303,0.228	0.528,0.483	-0.24
1968	"ENSG00000140416.15"	"TPM1"	chr15	+	63353396	63354476	63353396	63353472	63354413	63354476	1968	7,5	109,97	17,11	107,79	197	99	0.0125012054949	0.290200479194	0.031,0.025	0.074,0.065	-0.042
514	"ENSG00000103507.9"	"BCKDK"	chr16	+	31120993	31121445	31120993	31121104	31121397	31121445	514	0,6	108,87	9,5	74,54	197	99	0.0125538216535	0.290200479194	0.0,0.033	0.058,0.044	-0.035
1268	"ENSG00000162512.11"	"SDC3"	chr1	-	31349398	31351587	31349398	31350012	31351469	31351587	1268	5,3	53,40	9,5	31,18	197	99	0.0129015050251	0.294294313445	0.045,0.036	0.127,0.122	-0.084
5290	"ENSG00000142541.12"	"RPL13A"	chr19	+	49993106	49993554	49993106	49993347	49993488	49993554	5290	6,4	6,6	31,20	10,5	197	99	0.0129163190907	0.294294313445	0.334,0.251	0.609,0.668	-0.346
7285	"ENSG00000004534.10"	"RBM6"	chr3	+	50098894	50099541	50098894	50098980	50099394	50099541	7285	64,31	169,91	85,58	133,110	197	99	0.0127964822699	0.294294313445	0.16,0.146	0.243,0.209	-0.073
2865	"ENSG00000147403.12"	"RPL10"	chrX	+	153628804	153629254	153628804	153628967	153629057	153629254	2865	0,2295	5,1	959,1299	2,3	188	99	0.0132474376038	0.29897771502	0.0,0.999	0.996,0.996	-0.496
6306	"ENSG00000065029.10"	"ZNF76"	chr6	+	35253904	35254176	35253904	35253985	35254098	35254176	6306	6,0	48,51	8,5	35,23	197	99	0.0132172068627	0.29897771502	0.059,0.0	0.103,0.098	-0.071
1585	"ENSG00000186815.8"	"TPCN1"	chr12	+	113729678	113730878	113729678	113729763	113730738	113730878	1585	9,10	30,31	14,8	16,10	197	99	0.0134161614103	0.299942538196	0.131,0.139	0.305,0.287	-0.161
466	"ENSG00000137309.15"	"HMGA1"	chr6	+	34204649	34205094	34204649	34204740	34204980	34205094	466	22,38	184,227	18,14	241,173	197	99	0.0134114468972	0.299942538196	0.057,0.078	0.036,0.039	0.03
5716	"ENSG00000167645.12"	"YIF1B"	chr19	-	38798067	38798392	38798067	38798161	38798236	38798392	5716	38,59	441,322	77,42	339,252	173	99	0.0135380411743	0.301253047065	0.047,0.095	0.115,0.087	-0.03
3915	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19164179	19164416	19164179	19164206	19164358	19164416	3915	16,23	1056,247	14,8	860,670	197	99	0.0136037830043	0.301307975193	0.008,0.045	0.008,0.006	0.019
2866	"ENSG00000147403.12"	"RPL10"	chrX	+	153628143	153628967	153628143	153628282	153628815	153628967	2866	6158,4190	15,9	6229,4485	43,35	197	99	0.0136798918884	0.301590949873	0.995,0.996	0.986,0.985	0.01
3046	"ENSG00000106263.13"	"EIF3B"	chr7	+	2405951	2406226	2405951	2406083	2406159	2406226	3046	10,31	518,391	34,22	375,314	174	99	0.0139461755442	0.304577017318	0.011,0.043	0.049,0.038	-0.017
5154	"ENSG00000186652.5"	"PRG2"	chr11	-	57156049	57156790	57156049	57156181	57156482	57156790	5154	4,28	130,140	5,3	133,69	197	99	0.0138853142618	0.304577017318	0.015,0.091	0.019,0.021	0.033
6259	"ENSG00000265681.2"	"RPL17"	chr18	-	47017901	47018203	47017901	47017954	47018115	47018203	6259	998,1088	23,38	1116,879	60,35	197	99	0.0140072168821	0.304577017318	0.956,0.935	0.903,0.927	0.03
1215	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43480806	43480938	43481096	43481189	1215	0,17	113,214	15,10	124,88	197	99	0.0143431627233	0.307667301299	0.0,0.038	0.057,0.054	-0.037
3354	"ENSG00000013573.12"	"DDX11"	chr12	+	31241977	31243028	31241977	31242085	31242336	31243028	3354	1,6	93,100	9,8	81,65	197	99	0.0143122885167	0.307667301299	0.005,0.029	0.053,0.058	-0.038
6482	"ENSG00000167748.6"	"KLK1"	chr19	-	51323154	51323699	51323154	51323291	51323409	51323699	6482	21,7	76,26	11,7	96,57	197	99	0.0142165665482	0.307667301299	0.122,0.119	0.054,0.058	0.065
7436	"ENSG00000100911.9"	"PSME2"	chr14	-	24614918	24615449	24614918	24614981	24615416	24615449	7436	64,56	268,369	77,51	253,187	197	99	0.0145736112931	0.311208685999	0.107,0.071	0.133,0.121	-0.038
4345	"ENSG00000138074.10"	"SLC5A6"	chr2	-	27425680	27426213	27425680	27425748	27426100	27426213	4345	26,31	76,81	27,18	36,29	197	99	0.0146843716955	0.311549395843	0.147,0.161	0.274,0.238	-0.102
5327	"ENSG00000144591.13"	"GMPPA"	chr2	+	220366197	220366759	220366197	220366301	220366572	220366759	5327	20,16	36,79	30,22	44,31	197	99	0.0147204145453	0.311549395843	0.218,0.092	0.255,0.263	-0.104
1306	"ENSG00000106397.7"	"PLOD3"	chr7	-	100856122	100856485	100856122	100856224	100856387	100856485	1306	16,10	75,43	6,4	74,51	197	99	0.0148894521803	0.313732616295	0.097,0.105	0.039,0.038	0.063
3447	"ENSG00000227057.3"	"WDR46"	chr6	-	33248204	33248764	33248204	33248299	33248450	33248764	3447	14,12	113,98	19,12	67,53	197	99	0.0150314892011	0.315330183153	0.059,0.058	0.125,0.102	-0.055
4388	"ENSG00000162298.12"	"SYVN1"	chr11	-	64898744	64899067	64898744	64898844	64898940	64899067	4388	6,6	126,158	16,10	143,102	194	99	0.0153690997443	0.317224611164	0.024,0.019	0.054,0.048	-0.03
