ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2477	"ENSG00000102901.8"	"CENPT"	chr16	-	67863667	67863991	67864292	67864451	67863325	67863419	67865118	67865261	2477	18,17	16,34	17,16	89,85	197	197	0.000350871205816	0.0208991614804	0.529,0.333	0.16,0.158	0.272
7033	"ENSG00000171960.6"	"PPIH"	chr1	+	43140958	43140998	43141037	43141119	43133021	43133111	43142254	43142429	7033	7,6	21,21	12,8	5,5	138	180	0.000351299127391	0.0208991614804	0.303,0.271	0.758,0.676	-0.43
208	"ENSG00000047410.9"	"TPR"	chr1	-	186283760	186283856	186286613	186286732	186280783	186283158	186287578	186287735	208	412,303	389,304	122,140	69,78	197	194	0.000360988322973	0.0209288611876	0.511,0.495	0.635,0.639	-0.134
5666	"ENSG00000126883.12"	"NUP214"	chr9	+	134064439	134064518	134070619	134070681	134053697	134053797	134072602	134074402	5666	4,12	486,675	17,9	332,246	177	160	0.000361221527326	0.0209288611876	0.007,0.016	0.044,0.032	-0.026
6952	"ENSG00000110719.5"	"TCIRG1"	chr11	+	67812424	67812569	67814899	67815039	67811598	67811811	67815113	67815271	6952	29,17	69,62	32,33	32,39	197	197	0.000356469456421	0.0209288611876	0.296,0.215	0.5,0.458	-0.223
3865	"ENSG00000140395.4"	"WDR61"	chr15	-	78584957	78585130	78585508	78585614	78582292	78582441	78587287	78587315	3865	237,243	116,122	191,199	161,167	197	197	0.000372928729724	0.0214208976392	0.671,0.666	0.543,0.544	0.125
1422	"ENSG00000181090.13"	"EHMT1"	chr9	+	140676742	140676849	140685299	140685422	140674086	140674169	140693264	140693366	1422	32,33	56,57	21,19	12,10	197	197	0.000376833659802	0.0214601938056	0.364,0.367	0.636,0.655	-0.28
7261	"ENSG00000115128.6"	"SF3B14"	chr2	-	24291190	24291329	24296945	24297064	24290453	24290721	24299069	24299313	7261	771,670	733,702	166,149	272,226	197	197	0.000383391865199	0.0214667226708	0.513,0.488	0.379,0.397	0.112
8226	"ENSG00000109255.7"	"NMU"	chr4	-	56471441	56471516	56473464	56473515	56466688	56466742	56475286	56475346	8226	51,50	902,1425	31,31	313,396	149	173	0.000382455671337	0.0214667226708	0.062,0.039	0.103,0.083	-0.042
6299	"ENSG00000184047.11"	"DIABLO"	chr12	-	122709058	122709191	122709191	122709316	122702812	122702944	122710511	122710599	6299	56,44	281,214	21,21	209,244	197	197	0.000395796925986	0.0219766243154	0.166,0.171	0.091,0.079	0.084
6124	"ENSG00000112306.7"	"RPS12"	chr6	+	133135850	133135921	133136110	133136363	133135707	133135752	133137599	133137702	6124	10,14	45,29	1,0	31,33	169	197	0.000407314115755	0.0224292062254	0.206,0.36	0.036,0.0	0.265
2820	"ENSG00000120733.9"	"KDM3B"	chr5	+	137717204	137717279	137721710	137722310	137715272	137715397	137726701	137727950	2820	315,57	9,0	218,212	22,18	173	197	0.000412269941706	0.0225160214884	0.976,1.0	0.919,0.931	0.063
1700	"ENSG00000001036.9"	"FUCA2"	chr6	-	143823491	143823697	143825049	143825222	143823068	143823259	143828373	143828561	1700	22,2	239,179	3,4	287,281	197	197	0.000431467263722	0.0233728973836	0.084,0.011	0.01,0.014	0.036
1224	"ENSG00000100023.13"	"PPIL2"	chr22	+	22024201	22024251	22024854	22024900	22020310	22020420	22025285	22025348	1224	320,281	134,107	272,313	61,73	148	144	0.000439150378186	0.0235221332593	0.699,0.719	0.813,0.807	-0.101
4775	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710254	95712097	95712213	95699710	95699871	95712311	95712781	4775	4,7	105,118	14,8	61,51	197	197	0.000444812965731	0.0235221332593	0.037,0.056	0.187,0.136	-0.115
5896	"ENSG00000132676.11"	"DAP3"	chr1	+	155686796	155686919	155691358	155691409	155658885	155658965	155695172	155695281	5896	20,129	88,205	33,29	207,188	197	149	0.000442946968862	0.0235221332593	0.147,0.322	0.108,0.104	0.129
1893	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689725	53690027	53690059	53689074	53689423	53691633	53691708	1893	2150,2904	303,333	2407,1653	437,331	197	130	0.000466611656563	0.0244805784857	0.824,0.852	0.784,0.767	0.062
2256	"ENSG00000121716.14"	"PILRB"	chr7	+	99954372	99954506	99955842	99955989	99952765	99952863	99956555	99956631	2256	46,46	12,11	54,51	2,2	197	197	0.000474369732481	0.0246931681838	0.793,0.807	0.964,0.962	-0.163
6318	"ENSG00000051341.9"	"POLQ"	chr3	-	121190836	121191011	121192196	121192334	121187151	121187278	121195386	121195580	6318	12,29	0,5	8,9	8,9	197	197	0.000518155213618	0.0267633192894	1.0,0.853	0.5,0.5	0.426
1304	"ENSG00000214046.4"	"SMIM7"	chr19	-	16757930	16758072	16770205	16770258	16741934	16742535	16770769	16770811	1304	208,226	13,28	189,189	6,4	151	197	0.000530185302764	0.0271740359409	0.954,0.913	0.976,0.984	-0.046
4875	"ENSG00000255717.2"	"SNHG1"	chr11	-	62621272	62621305	62621489	62621536	62621023	62621062	62621990	62622023	4875	246,170	192,158	79,88	113,133	145	131	0.0005453454745	0.0277376862335	0.537,0.493	0.387,0.374	0.135
5727	"ENSG00000234741.3"	"GAS5"	chr1	-	173833621	173833842	173834366	173834420	173833394	173833442	173834608	173834685	5727	90,148	303,974	434,294	1176,785	152	197	0.000551130625777	0.0278195709057	0.278,0.165	0.324,0.327	-0.104
1331	"ENSG00000156261.8"	"CCT8"	chr21	-	30435672	30435851	30437288	30437426	30434810	30434877	30439036	30439098	1331	945,128	305,43	493,485	263,249	197	197	0.000566403203986	0.0283755229185	0.756,0.749	0.652,0.661	0.096
5680	"ENSG00000104731.9"	"KLHDC4"	chr16	-	87764157	87764250	87782278	87782415	87760370	87760530	87788799	87788898	5680	15,19	104,126	25,20	69,50	197	191	0.000577176914529	0.0286994759814	0.123,0.128	0.26,0.279	-0.144
3709	"ENSG00000143363.11"	"PRUNE"	chr1	+	150991032	150991145	150997086	150997271	150990287	150990380	150999708	150999803	3709	7,23	1,0	6,6	5,6	197	197	0.000602272738911	0.0297255056249	0.875,1.0	0.545,0.5	0.415
5534	"ENSG00000272897.1"	"RP1-309K20.6"	chr20	-	34220716	34220845	34243123	34243266	34220438	34220618	34246851	34246936	5534	223,107	83,67	195,150	43,34	197	197	0.000607698556212	0.0297727608827	0.729,0.615	0.819,0.815	-0.145
5332	"ENSG00000135317.8"	"SNX14"	chr6	-	86275049	86275137	86277251	86277295	86267693	86267778	86281854	86281933	5332	19,36	129,145	32,25	63,59	142	186	0.000622017604202	0.0302518488817	0.162,0.245	0.4,0.357	-0.175
4910	"ENSG00000151465.9"	"CDC123"	chr10	+	12279142	12279265	12280455	12280484	12277046	12277122	12288147	12288276	4910	350,273	98,91	115,128	65,67	197	127	0.000649870817491	0.0313106581248	0.697,0.659	0.533,0.552	0.135
635	"ENSG00000142864.10"	"SERBP1"	chr1	-	67889882	67890005	67890570	67890660	67885691	67885869	67890765	67890906	635	873,712	2352,1893	282,338	1175,1268	188	197	0.000653186474463	0.0313106581248	0.28,0.283	0.201,0.218	0.072
2030	"ENSG00000082269.12"	"FAM135A"	chr6	+	71136141	71136235	71136272	71136412	71124993	71125079	71138006	71138122	2030	30,39	3,2	20,17	10,7	192	197	0.000690701570873	0.0328724611909	0.911,0.952	0.672,0.714	0.238
1413	"ENSG00000163319.6"	"MRPS18C"	chr4	+	84379498	84379582	84380892	84380950	84378061	84378111	84382125	84382185	1413	154,163	226,256	75,64	195,168	182	156	0.00069627561551	0.0329027264265	0.369,0.353	0.248,0.246	0.114
2562	"ENSG00000174444.10"	"RPL4"	chr15	-	66794949	66795502	66795695	66795867	66794125	66794250	66797125	66797184	2562	3981,4361	2842,2366	3829,4066	1640,1806	197	197	0.000703214622747	0.0329966128969	0.583,0.648	0.7,0.692	-0.081
5984	"ENSG00000125746.10"	"EML2"	chr19	-	46129962	46130097	46133208	46133304	46127976	46128076	46136118	46136229	5984	91,70	90,56	93,65	162,104	194	197	0.000717711616943	0.0334413461797	0.507,0.559	0.368,0.388	0.155
1674	"ENSG00000188243.8"	"COMMD6"	chr13	-	76104249	76104402	76104446	76104544	76100571	76100775	76111799	76111811	1674	17,28	237,177	10,7	261,182	196	197	0.000725865285102	0.0335863916294	0.067,0.137	0.037,0.037	0.065
1209	"ENSG00000164221.8"	"CCDC112"	chr5	-	114605399	114605495	114606909	114607323	114604578	114604697	114610912	114611303	1209	57,16	54,49	73,56	33,23	197	194	0.000733666446706	0.0336374394956	0.51,0.243	0.685,0.706	-0.319
4821	"ENSG00000091592.11"	"NLRP1"	chr17	-	5436623	5436704	5437216	5437308	5436141	5436304	5440170	5440260	4821	52,39	53,43	46,49	21,21	190	179	0.000737065310875	0.0336374394956	0.48,0.461	0.674,0.687	-0.21
830	"ENSG00000120802.9"	"TMPO"	chr12	+	98938219	98938315	98938728	98938839	98931252	98931350	98940136	98940225	830	4,29	150,138	3,5	145,185	194	197	0.000746484421885	0.0338355490001	0.026,0.176	0.021,0.027	0.077
343	"ENSG00000159023.14"	"EPB41"	chr1	+	29435847	29435949	29438879	29438960	29424318	29424447	29443330	29443626	343	310,269	19,25	204,217	4,5	197	179	0.000766102292813	0.0340302638468	0.937,0.907	0.979,0.975	-0.055
3808	"ENSG00000141562.13"	"NARF"	chr17	+	80441591	80441655	80442688	80442826	80438957	80439087	80443372	80443530	3808	255,199	160,233	310,307	540,507	162	197	0.000763419034984	0.0340302638468	0.66,0.509	0.411,0.424	0.167
6501	"ENSG00000138293.15"	"NCOA4"	chr10	+	51580555	51580696	51580879	51580968	51579127	51579282	51581269	51581378	6501	345,325	449,331	42,63	79,134	197	187	0.000763805521579	0.0340302638468	0.422,0.482	0.335,0.309	0.13
1096	"ENSG00000121892.10"	"PDS5A"	chr4	-	39874605	39874764	39875908	39876032	39871013	39871082	39878612	39878773	1096	88,145	68,78	79,88	24,25	197	197	0.000778967125477	0.034372569252	0.564,0.65	0.767,0.779	-0.166
4331	"ENSG00000109536.7"	"FRG1"	chr4	+	190878552	190878657	190879441	190879488	190876191	190876306	190881902	190881994	4331	557,91	4,23	424,389	5,4	197	145	0.00078939533999	0.0346035601997	0.99,0.744	0.984,0.986	-0.118
7083	"ENSG00000148660.16"	"CAMK2G"	chr10	-	75583797	75583842	75585036	75585105	75581439	75581488	75597225	75597269	7083	15,40	49,87	49,37	55,39	167	143	0.000811350552775	0.0353335211316	0.208,0.282	0.433,0.448	-0.196
47	"ENSG00000111674.4"	"ENO2"	chr12	+	7027103	7027326	7028729	7028927	7026201	7026271	7030743	7030945	47	11,8	75,38	0,0	34,52	197	197	0.000837844600494	0.0362503803448	0.128,0.174	0.0,0.0	0.151
7823	"ENSG00000101596.10"	"SMCHD1"	chr18	+	2799278	2799381	2800520	2800738	2796404	2796519	2802525	2802926	7823	3,0	13,43	9,6	15,11	197	197	0.000876097222568	0.0376608760901	0.188,0.0	0.375,0.353	-0.27
4740	"ENSG00000221983.3"	"UBA52"	chr19	+	18684471	18684558	18685679	18685782	18684102	18684213	18685866	18688360	4740	6338,3769	3820,2821	5347,4549	2623,2104	185	197	0.000886372517504	0.0378583338726	0.639,0.587	0.685,0.697	-0.078
2695	"ENSG00000122566.16"	"HNRNPA2B1"	chr7	-	26231041	26231270	26231920	26231958	26230612	26230748	26232114	26232197	2695	1010,633	13,33	735,710	6,6	136	197	0.000915837166771	0.0388676626891	0.991,0.965	0.994,0.994	-0.016
4353	"ENSG00000067560.6"	"RHOA"	chr3	-	49399928	49400059	49405860	49405948	49396577	49397815	49412866	49413024	4353	14,15	136,730	1,1	228,255	186	197	0.000970811421027	0.0407066506391	0.098,0.021	0.005,0.004	0.055
4864	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16342640	16342728	16342973	16343017	16342351	16342374	16343498	16343567	4864	3320,390	59,147	5025,3947	130,94	186	142	0.000971387881078	0.0407066506391	0.977,0.669	0.967,0.97	-0.145
177	"ENSG00000111450.9"	"STX2"	chr12	-	131285959	131286033	131293175	131293249	131285697	131285835	131297501	131297576	177	51,31	71,49	66,66	42,51	172	172	0.000983194404574	0.0409439019855	0.418,0.387	0.611,0.564	-0.185
2276	"ENSG00000047849.17"	"MAP4"	chr3	-	47969717	47969840	48019354	48019423	47963254	47963368	48040127	48040369	2276	47,66	48,34	51,78	90,135	167	197	0.00110919039735	0.0459039479351	0.536,0.696	0.401,0.405	0.213
4915	"ENSG00000056050.6"	"C4orf27"	chr4	-	170671686	170671876	170674826	170674986	170669894	170669993	170678980	170679104	4915	45,61	100,117	10,12	52,61	197	197	0.00112270275789	0.0461763486162	0.31,0.343	0.161,0.164	0.164
8374	"ENSG00000149480.2"	"MTA2"	chr11	-	62363929	62364004	62364108	62364297	62363750	62363809	62364787	62364887	8374	288,183	335,295	48,54	115,130	197	173	0.00115080877612	0.0470419562901	0.43,0.353	0.268,0.267	0.124
4801	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49498230	49498334	49500743	49500828	49497469	49497596	49504266	49504633	4801	74,45	51,46	36,35	11,10	183	197	0.00115800891096	0.0470476425227	0.61,0.513	0.779,0.79	-0.223
2591	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7477863	7477996	7478436	7478576	7477577	7477626	7479841	7480010	2591	455,773	1418,1776	675,635	1264,1168	197	197	0.0012405169579	0.0497925571716	0.243,0.303	0.348,0.352	-0.077
7517	"ENSG00000105323.12"	"HNRNPUL1"	chr19	+	41777986	41778140	41782063	41782203	41774127	41774250	41784981	41785081	7517	392,261	282,215	193,213	88,106	197	197	0.00123757661337	0.0497925571716	0.582,0.548	0.687,0.668	-0.113
2653	"ENSG00000172889.11"	"EGFL7"	chr9	+	139559143	139559237	139562692	139562814	139557381	139557560	139563008	139563125	2653	69,65	110,105	117,111	104,102	192	197	0.0012537592688	0.050022742563	0.392,0.388	0.536,0.528	-0.142
2023	"ENSG00000112237.8"	"CCNC"	chr6	-	99994270	99994350	99997383	99997451	99992987	99993106	99998093	99998185	2023	118,100	327,256	30,35	156,161	166	178	0.00137454250907	0.0541261071566	0.279,0.295	0.171,0.189	0.107
256	"ENSG00000163913.7"	"IFT122"	chr3	+	129195157	129195215	129195268	129195349	129188184	129188260	129195505	129195644	256	14,18	6,3	5,4	9,8	156	179	0.00138097526889	0.0541261071566	0.728,0.873	0.389,0.365	0.423
2929	"ENSG00000140105.13"	"WARS"	chr14	-	100840316	100840401	100841619	100841740	100835423	100835595	100842596	100842648	2929	29,0	1,4	245,220	1,1	197	183	0.0013733394691	0.0541261071566	0.964,0.0	0.996,0.995	-0.514
3323	"ENSG00000168028.9"	"RPSA"	chr3	+	39450096	39450215	39452244	39452490	39449093	39449277	39453139	39453268	3323	6945,1329	3131,54	9552,9082	4089,3383	197	197	0.00138930131263	0.0541340037781	0.689,0.961	0.7,0.729	0.111
3711	"ENSG00000143363.11"	"PRUNE"	chr1	+	150997086	150997271	150997990	150998149	150990287	150990380	150999708	150999803	3711	1,0	40,64	5,6	31,35	197	197	0.00141091219739	0.0546564416931	0.024,0.0	0.139,0.146	-0.131
3132	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717755	40717884	40719304	40719409	40717071	40717200	40720217	40720265	3132	119,84	183,349	135,107	158,106	197	197	0.0015160404153	0.0580538924549	0.394,0.194	0.461,0.502	-0.188
8274	"ENSG00000120158.7"	"RCL1"	chr9	+	4823547	4823619	4826857	4827033	4792868	4793227	4833153	4833228	8274	40,27	138,110	45,42	80,82	170	197	0.00151203101013	0.0580538924549	0.251,0.221	0.395,0.372	-0.148
1356	"ENSG00000100239.11"	"PPP6R2"	chr22	+	50827462	50827540	50830295	50830444	50810500	50810579	50832321	50832564	1356	10,1	0,1	2,3	1,0	176	197	0.00154956171266	0.0589984553797	1.0,0.528	0.691,1.0	-0.081
5073	"ENSG00000159352.11"	"PSMD4"	chr1	+	151234636	151234777	151236389	151236504	151227184	151227284	151237307	151237394	5073	176,203	313,945	199,245	265,352	197	197	0.0016124902475	0.0610455824948	0.36,0.177	0.429,0.41	-0.151
14	"ENSG00000157326.14"	"DHRS4"	chr14	+	24429110	24429212	24434970	24435041	24424243	24424421	24435140	24435192	14	106,48	27,10	56,33	34,17	197	169	0.00163903328171	0.0616998799776	0.771,0.805	0.586,0.625	0.183
4485	"ENSG00000169062.10"	"UPF3A"	chr13	+	115051993	115052104	115057108	115057267	115047495	115047602	115067205	115067342	4485	7,1	81,59	5,5	21,15	197	197	0.00170801025005	0.0639352376184	0.08,0.017	0.192,0.25	-0.172
5655	"ENSG00000130826.11"	"DKC1"	chrX	+	153993173	153993241	153993718	153993805	153991165	153991256	153994181	153994273	5655	520,613	567,536	412,353	567,514	166	185	0.00175426381362	0.065299775364	0.505,0.56	0.447,0.434	0.092
3134	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717755	40717884	40719304	40719404	40717071	40717200	40720217	40720265	3134	107,56	183,349	120,88	158,106	197	197	0.00179293929537	0.0663686362503	0.369,0.138	0.432,0.454	-0.19
1924	"ENSG00000087586.13"	"AURKA"	chr20	-	54963742	54963840	54965611	54965721	54963211	54963258	54967209	54967271	1924	18,28	4,15	21,15	31,21	197	196	0.00181375356472	0.0667681768051	0.817,0.65	0.403,0.415	0.325
3645	"ENSG00000102471.9"	"NDFIP2"	chr13	+	80117692	80117817	80125151	80125236	80113816	80113910	80126650	80130210	3645	73,59	26,21	25,29	2,1	197	183	0.00183640805186	0.0672306969755	0.723,0.723	0.921,0.964	-0.22
4257	"ENSG00000132485.8"	"ZRANB2"	chr1	-	71538154	71538231	71542477	71542560	71537803	71537938	71544139	71544248	4257	295,0	400,181	274,344	399,495	181	175	0.00185611816779	0.0675809582076	0.416,0.0	0.399,0.402	-0.193
2329	"ENSG00000204256.8"	"BRD2"	chr6	+	32942238	32942542	32942797	32942889	32939371	32940704	32943160	32943298	2329	499,320	49,50	69,64	20,14	197	190	0.00193921568194	0.0702227939607	0.908,0.861	0.769,0.815	0.093
1558	"ENSG00000015479.13"	"MATR3"	chr5	+	138629141	138629264	138642927	138644016	138614739	138614818	138650363	138650425	1558	4,5	504,386	16,10	403,350	197	197	0.0020517116312	0.0732270592023	0.008,0.013	0.038,0.028	-0.023
3071	"ENSG00000134897.9"	"BIVM"	chr13	+	103483914	103484047	103486815	103486902	103474414	103474509	103490992	103491089	3071	8,14	80,55	20,21	47,43	197	185	0.00206226685117	0.0732270592023	0.086,0.193	0.286,0.314	-0.16
5719	"ENSG00000234741.3"	"GAS5"	chr1	-	173834647	173834685	173835665	173835705	173834366	173834420	173835898	173835934	5719	0,1068	111,391	1811,1485	489,392	138	136	0.00204656191232	0.0732270592023	0.0,0.729	0.785,0.789	-0.423
78	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128057	17128147	17128552	17128675	17119468	17119630	17129416	17129720	78	0,0	41,47	1,1	3,5	188	197	0.0020661394462	0.0732270592023	0.0,0.0	0.259,0.173	-0.216
7822	"ENSG00000101596.10"	"SMCHD1"	chr18	+	2799278	2799381	2800520	2800734	2796404	2796519	2802525	2802926	7822	3,0	9,39	9,6	12,9	197	197	0.00211152786084	0.0744397361734	0.25,0.0	0.429,0.4	-0.289
2661	"ENSG00000144741.13"	"SLC25A26"	chr3	+	66396787	66396832	66413283	66413353	66313755	66313803	66419901	66419966	2661	11,16	2,2	3,5	5,6	143	168	0.00214681453746	0.0752853961216	0.866,0.904	0.413,0.495	0.431
1028	"ENSG00000168397.12"	"ATG4B"	chr2	+	242590636	242590750	242592926	242593025	242590424	242590526	242593960	242594062	1028	12,17	59,71	1,1	38,38	197	197	0.00221574913077	0.0772960023996	0.169,0.193	0.026,0.026	0.155
2807	"ENSG00000184575.7"	"XPOT"	chr12	+	64833023	64833095	64838854	64838911	64829406	64829454	64841884	64844907	2807	28,0	150,9	60,57	126,124	170	155	0.00225742660123	0.0783397575208	0.145,0.0	0.303,0.295	-0.226
3965	"ENSG00000164182.6"	"NDUFAF2"	chr5	+	60368951	60369041	60394818	60394859	60240955	60241209	60448530	60448853	3965	553,301	65,51	551,453	44,35	188	139	0.00230816686403	0.0796855741711	0.863,0.814	0.903,0.905	-0.066
4332	"ENSG00000109536.7"	"FRG1"	chr4	+	190873316	190873442	190874222	190874280	190864356	190864427	190876191	190876306	4332	147,102	115,80	67,53	25,23	197	156	0.00239798562095	0.0823596814041	0.503,0.502	0.68,0.646	-0.161
4017	"ENSG00000196428.8"	"TSC22D2"	chr3	+	150140835	150140907	150155984	150156141	150128965	150129095	150174862	150174914	4017	18,12	1,4	11,8	15,7	170	197	0.00250184404137	0.0854860863982	0.954,0.777	0.459,0.57	0.351
23	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150486	249150583	249150712	249150761	249149923	249150145	249151432	249151696	23	109,97	100,76	40,44	64,67	147	195	0.00261307007775	0.0888310506533	0.591,0.629	0.453,0.466	0.15
1784	"ENSG00000258643.1"	"BCL2L2-PABPN1"	chr14	+	23777219	23777408	23788943	23789039	23776400	23776488	23791389	23791504	1784	3,4	63,76	1,2	2,5	197	194	0.00262980893084	0.0889462787116	0.045,0.049	0.33,0.283	-0.26
6042	"ENSG00000096746.13"	"HNRNPH3"	chr10	+	70098259	70098444	70098896	70098983	70096955	70097090	70099196	70099312	6042	76,114	349,0	37,45	214,295	197	185	0.00266199896703	0.0895802985723	0.17,1.0	0.14,0.125	0.452
1701	"ENSG00000001036.9"	"FUCA2"	chr6	-	143823491	143823697	143825049	143825389	143823068	143823259	143828373	143828561	1701	136,123	239,179	103,123	287,281	197	197	0.00287963639889	0.0964171724915	0.363,0.407	0.264,0.304	0.101
227	"ENSG00000126752.7"	"SSX1"	chrX	+	48115485	48115571	48116471	48116528	48114751	48114867	48116656	48116745	227	32,40	1,1	9,10	3,3	184	155	0.00291131061792	0.096990313236	0.964,0.971	0.716,0.737	0.241
3707	"ENSG00000143363.11"	"PRUNE"	chr1	+	150990942	150991145	150997086	150997271	150990287	150990380	150999708	150999803	3707	17,31	1,0	17,14	5,6	197	197	0.00297070551025	0.0975539384332	0.944,1.0	0.773,0.7	0.236
6691	"ENSG00000134283.13"	"PPHLN1"	chr12	+	42748962	42749024	42768664	42768876	42729684	42729776	42778741	42778798	6691	58,0	129,113	30,30	54,55	160	197	0.00297215210895	0.0975539384332	0.356,0.0	0.406,0.402	-0.226
852	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62514071	62514173	62520542	62520591	62505020	62505169	62521202	62521777	852	45,39	89,60	62,45	57,41	197	147	0.00296217800192	0.0975539384332	0.274,0.327	0.448,0.45	-0.149
828	"ENSG00000134153.5"	"EMC7"	chr15	-	34380253	34380334	34388095	34388215	34376217	34376687	34393804	34394149	828	174,155	307,225	52,53	131,148	197	179	0.00304616683665	0.0994931844735	0.34,0.385	0.265,0.246	0.107
1776	"ENSG00000137807.9"	"KIF23"	chr15	+	69733106	69733418	69737128	69737380	69732646	69732826	69738347	69738430	1776	62,35	194,236	82,54	174,149	197	197	0.00308242450734	0.100186314597	0.242,0.129	0.32,0.266	-0.108
3810	"ENSG00000204084.8"	"INPP5B"	chr1	-	38348478	38348590	38351309	38351497	38345756	38345866	38352559	38352676	3810	31,5	58,40	29,27	28,26	197	197	0.00313108236791	0.10127379523	0.348,0.111	0.509,0.509	-0.28
